OTU	S01	S02	S03	S04	S05	S06	S07	S08	S09	S10	Chloroplast	S01_RARE	S02_RARE	S03_RARE	S04_RARE	S05_RARE	S06_RARE	S07_RARE	S08_RARE	S09_RARE	S10_RARE	S01_ABUN	S02_ABUN	S03_ABUN	S04_ABUN	S05_ABUN	S06_ABUN	S07_ABUN	S08_ABUN	S09_ABUN	S10_ABUN	TOTAL_RARE	TOTAL_ABUN
667240fe072b5b65c7b3245f0b9efde3	69	0	47	32	0	37	0	51	0	165	0	0	0	0	0	0	0	0	0	0	0	69	0	47	32	0	37	0	51	0	165	0	401
649838df22cb2b3595650d2e220286e8	11	42	0	59	0	15	110	142	6	16	0	0	0	0	0	0	0	0	0	0	0	11	42	0	59	0	15	110	142	6	16	0	401
966334c06e2ecdaf0163c51d3e6a9cce	43	85	0	48	0	110	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	85	0	48	0	110	113	0	0	0	0	399
517bd4650204d8ce5b1add5796bc3d18	103	40	0	25	20	12	168	26	0	0	0	0	0	0	0	0	0	0	0	0	0	103	40	0	25	20	12	168	26	0	0	0	394
7542e84b18e9836048b799932fc11673	0	0	112	80	40	40	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	80	40	40	0	122	0	0	0	394
a6754fb7fc29bb9aa4faca4eba5309e5	33	81	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	81	0	0	278	0	0	0	0	0	0	392
4d75ef059a51152c78515e75d75a2bfa	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	392
2043294b56a2be5316737bfbb7dae8b0	44	55	24	36	19	135	65	12	0	0	0	0	0	0	0	0	0	0	0	0	0	44	55	24	36	19	135	65	12	0	0	0	390
13621ed45f762a86fbaf64ff266e96f3	0	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	386
56276e55015461d45c39941346343fcc	0	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	0	386
ab63c48526977831934fd15af3fece1f	31	0	0	0	322	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	322	33	0	0	0	0	0	386
0091f51ecac2628ece2beb8d267f675b	0	9	33	244	16	24	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	33	244	16	24	60	0	0	0	0	386
c57ab3d42207b421831d4a9976cedb51	101	0	0	19	0	6	0	99	160	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	19	0	6	0	99	160	0	0	385
03f4699cf257fe2a78072123edc941af	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	384
7cf650156ddc52cf5263217f1a8171a0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0	384
a2fdca3793460fce9734c699584a18ca	0	0	49	0	299	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	299	35	0	0	0	0	0	383
89c87c33101a288b0ef3ce1be60c6d55	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	382
f52aefa8d58d3c785c6ec4d581753a1f	112	74	0	5	0	135	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	74	0	5	0	135	55	0	0	0	0	381
f8ae07fcfa38c401ecc1eaaac0a4f54a	23	22	89	19	20	62	109	37	0	0	0	0	0	0	0	0	0	0	0	0	0	23	22	89	19	20	62	109	37	0	0	0	381
4a40b9094acfe15ef5773d96a2e7e496	0	189	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	190	0	0	0	0	379
569290f77346c25e7e89e982ccaed8ba	24	0	0	138	107	61	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	138	107	61	0	49	0	0	0	379
0211b1cb6be328c1f488abbf28c3e124	19	174	0	0	0	9	57	117	0	0	0	0	0	0	0	0	0	0	0	0	0	19	174	0	0	0	9	57	117	0	0	0	376
f3835b3e349e57adbecc81ab3db835c1	97	63	42	47	44	0	43	40	0	0	0	0	0	0	0	0	0	0	0	0	0	97	63	42	47	44	0	43	40	0	0	0	376
05465e0121c89a386f17f7713223c3bb	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	375
a5806273f677e305659d62735b210614	0	0	0	0	0	20	63	46	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	63	46	0	246	0	375
68a7e7014a6a7e16c5b45eb783b76fa2	112	173	0	41	7	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	173	0	41	7	0	42	0	0	0	0	375
8e2e4d01a89585f46cacd62a9292d348	271	8	6	13	0	6	53	17	0	0	0	0	0	0	0	0	0	0	0	0	0	271	8	6	13	0	6	53	17	0	0	0	374
dc29846c2b65feb1b73273ef2d169d9a	31	133	58	16	33	0	44	29	29	0	0	0	0	0	0	0	0	0	0	0	0	31	133	58	16	33	0	44	29	29	0	0	373
92d98ab0cb0ab250f6f998eb96abb869	31	29	39	71	47	125	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	29	39	71	47	125	31	0	0	0	0	373
91209d9d755a91cdf4ec626039a49dde	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	371
03d3e7f06094ae3a626d8ce47489bc45	36	28	0	22	0	160	119	0	0	5	0	0	0	0	0	0	0	0	0	0	0	36	28	0	22	0	160	119	0	0	5	0	370
1fee6160b3d062dd7a95f06bc82e5c8f	43	97	0	47	0	116	40	27	0	0	0	0	0	0	0	0	0	0	0	0	0	43	97	0	47	0	116	40	27	0	0	0	370
8b61163e33f7fb589efa427b7f697fd2	0	25	0	18	83	0	0	151	0	92	0	0	0	0	0	0	0	0	0	0	0	0	25	0	18	83	0	0	151	0	92	0	369
31833ff1c1c08a38acb0b90d8d45cb88	47	123	0	46	0	53	67	32	0	0	0	0	0	0	0	0	0	0	0	0	0	47	123	0	46	0	53	67	32	0	0	0	368
c02ff7df7e270eeff67d94664d2b061d	0	0	291	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	77	0	0	0	0	0	0	368
a12c8ffb8916e56f3ed5e463583e5df8	0	0	38	0	0	0	0	61	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	61	0	269	0	368
f4c52ea9684a4d9be657c0874838aa61	0	55	0	0	65	29	66	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	65	29	66	152	0	0	0	367
467f2ba43db9c4df900a9e79b71d567c	0	162	92	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	92	0	0	0	112	0	0	0	0	366
ac6e8471b3c68b7448456ea4c516f336	35	126	0	80	46	16	11	52	0	0	0	0	0	0	0	0	0	0	0	0	0	35	126	0	80	46	16	11	52	0	0	0	366
f529e8b8dd51812d620cd763a3c0a5d0	0	0	0	134	159	0	0	26	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	159	0	0	26	47	0	0	366
b4fd0b024373649ea2877af6128a0b95	0	0	0	0	38	0	0	102	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	102	0	226	0	366
9cf24d7b91fde15f126a491bf27f963a	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	0	363
568fabdd2573a07d41ebbe4f995d8dea	0	14	32	0	0	15	11	0	3	288	0	0	0	0	0	0	0	0	0	0	0	0	14	32	0	0	15	11	0	3	288	0	363
896bd4e0765edf6c5395ba25e3978381	92	62	0	35	84	38	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	92	62	0	35	84	38	0	52	0	0	0	363
af57029e1fc85a2d4ec822649552ef46	26	142	0	46	0	27	106	13	0	0	0	0	0	0	0	0	0	0	0	0	0	26	142	0	46	0	27	106	13	0	0	0	360
bdbd1d0a11255528fed93ae006d283df	22	0	0	141	0	0	114	36	19	28	0	0	0	0	0	0	0	0	0	0	0	22	0	0	141	0	0	114	36	19	28	0	360
2a26195b5e8dfce1e8742cace3e960aa	0	0	229	0	0	0	0	76	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	76	0	55	0	360
791e5872271d196cfd49ca1a3e6fb89c	0	0	265	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	94	0	0	0	0	0	0	359
8a1b73d1d32606f764ac7573d9531c35	0	34	96	16	74	0	26	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	96	16	74	0	26	113	0	0	0	359
a033534e912c52692cb3bcf1b6a81fbc	14	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	341	0	0	0	0	0	0	355
b6d9d20d69fb2a27647a528efaefbcf3	46	78	50	21	31	23	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	46	78	50	21	31	23	53	53	0	0	0	355
2bcba160c01b859229aecb9e1cc6065a	37	48	0	145	17	29	34	44	0	0	0	0	0	0	0	0	0	0	0	0	0	37	48	0	145	17	29	34	44	0	0	0	354
7096e197a8c4b40203e2b401a0cbeee3	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	353
9250a0ffbc879a9b1aa307a1622bf71f	0	45	46	53	33	40	106	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	46	53	33	40	106	28	0	0	0	351
f058e05039ca8006d343a7e4d37486b7	71	77	0	7	89	15	19	53	18	0	0	0	0	0	0	0	0	0	0	0	0	71	77	0	7	89	15	19	53	18	0	0	349
8d35afa41c2ac59bde12810db830fe1d	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	348
610466353aad1492ccf253d33e29dfdc	32	47	0	0	110	54	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	32	47	0	0	110	54	0	105	0	0	0	348
dc4f7d10ff45bafb37f107bc06abb2e4	53	93	13	30	0	58	67	26	0	7	0	0	0	0	0	0	0	0	0	0	0	53	93	13	30	0	58	67	26	0	7	0	347
4b69ce206d94f1fbe86679c70341ad31	69	101	19	33	17	36	27	45	0	0	0	0	0	0	0	0	0	0	0	0	0	69	101	19	33	17	36	27	45	0	0	0	347
b3883083356ccf73f5f36cbb9a0bfa93	33	51	29	26	95	33	34	45	0	0	0	0	0	0	0	0	0	0	0	0	0	33	51	29	26	95	33	34	45	0	0	0	346
860a01700112cb146120bc937a44eeb4	56	145	0	47	0	0	29	56	12	0	0	0	0	0	0	0	0	0	0	0	0	56	145	0	47	0	0	29	56	12	0	0	345
ae6084b09343b51d31aa5e88fbe6f307	63	68	0	0	0	0	99	114	0	0	0	0	0	0	0	0	0	0	0	0	0	63	68	0	0	0	0	99	114	0	0	0	344
40dc27baeac48fd3343abfc2ace12246	0	38	215	0	71	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	215	0	71	0	20	0	0	0	0	344
47ab5c6978cb499371241e5feff62ddf	76	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	268	0	0	0	0	0	0	344
605d8d24b1d40389c4560e29d22e3e0e	34	41	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	41	0	0	269	0	0	0	0	0	0	344
70fdb3cc8a301fcdf52c10970444dada	23	32	0	22	0	33	41	16	170	3	0	0	0	0	0	0	0	0	0	0	0	23	32	0	22	0	33	41	16	170	3	0	340
7f2fe8f0517cf20f2483950efe484793	51	114	0	0	0	107	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	114	0	0	0	107	65	0	0	0	0	337
1c092d3219b764ee0ce20b82adb8036c	52	46	0	19	0	0	0	200	19	0	0	0	0	0	0	0	0	0	0	0	0	52	46	0	19	0	0	0	200	19	0	0	336
b8d1857c9b410bc7da3a3f1349a30059	0	0	0	0	0	0	0	96	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	239	0	335
98acb4b4b3d7fb7cebd0619b4d4839c7	58	205	0	0	40	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	58	205	0	0	40	0	0	32	0	0	0	335
3686455de73776c4b4f49f1e383a99a5	63	95	0	0	46	43	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	63	95	0	0	46	43	0	88	0	0	0	335
75a2f0a382a0a936027803f7d228ba98	0	34	212	0	36	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	212	0	36	0	26	26	0	0	0	334
c92b1cf7833c1986b95dbeac587c87e4	21	283	0	0	13	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	21	283	0	0	13	0	8	9	0	0	0	334
702ef9879d5e2f743d40e28e147b4369	0	265	0	0	41	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	41	0	0	27	0	0	0	333
aa1d59d56fb043833ebe50eb22b3b14a	48	127	0	41	22	9	20	66	0	0	0	0	0	0	0	0	0	0	0	0	0	48	127	0	41	22	9	20	66	0	0	0	333
747f52ac10aa34194248d57795d87535	0	0	178	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	153	0	0	0	0	0	0	331
ec9100dadac0512872410cb9f3cc8159	21	28	44	31	43	21	41	102	0	0	0	0	0	0	0	0	0	0	0	0	0	21	28	44	31	43	21	41	102	0	0	0	331
73bf66be6f25e068dff764b9466f7132	33	65	0	29	0	46	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	33	65	0	29	0	46	0	0	0	158	0	331
441477175985c6cf2a5b106465639c75	32	79	52	29	24	0	0	22	0	92	0	0	0	0	0	0	0	0	0	0	0	32	79	52	29	24	0	0	22	0	92	0	330
8390b6f43ece5df1f16afdf78c17c005	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	330
0d1c373581d94588c729c20ac4cb90d0	40	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	288	0	0	0	0	0	0	328
498609f966aa2a104ea6de0974423a4b	15	0	0	0	238	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	238	75	0	0	0	0	0	328
a5f17a0016be1811dd8b9cacba492c8b	0	0	0	0	0	0	0	180	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	147	0	0	327
01ba848ca372acfab45202273984ca8b	30	104	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	30	104	0	0	0	0	0	190	0	0	0	324
fe23e4c5dffe197259a962326c943748	26	59	0	39	17	31	66	85	0	0	0	0	0	0	0	0	0	0	0	0	0	26	59	0	39	17	31	66	85	0	0	0	323
f65f663eef45543af7328d8311d79834	29	37	0	23	0	34	27	0	173	0	0	0	0	0	0	0	0	0	0	0	0	29	37	0	23	0	34	27	0	173	0	0	323
6a4760d4cbbd6aebe4d2552808aec2a2	35	103	0	19	35	0	70	60	0	0	0	0	0	0	0	0	0	0	0	0	0	35	103	0	19	35	0	70	60	0	0	0	322
807d5cc4bc851b6112d917ec73d46238	103	0	0	4	0	0	0	119	7	88	0	0	0	0	0	0	0	0	0	0	0	103	0	0	4	0	0	0	119	7	88	0	321
9a2746ad936e7cab2e52c8adffe6e6a5	48	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	273	0	0	0	0	0	0	321
2bd6e595c9233927cdf5638d94a26e64	0	7	5	22	0	210	57	7	0	12	0	0	0	0	0	0	0	0	0	0	0	0	7	5	22	0	210	57	7	0	12	0	320
f4b1bd383a0d15702cc3aaef02c23111	27	70	17	43	71	22	43	27	0	0	0	0	0	0	0	0	0	0	0	0	0	27	70	17	43	71	22	43	27	0	0	0	320
9d7c1d271cf9d9761cbd82138862c0df	43	108	0	84	34	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	108	0	84	34	0	51	0	0	0	0	320
f62b71ef6773e77198803d0a0d97a967	66	0	0	78	2	116	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	78	2	116	57	0	0	0	0	319
07e7e1d786cfca048bdfe03bfaff176b	39	0	0	0	229	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	229	50	0	0	0	0	0	318
afd7636785742e8a414edc09e8df66fb	0	0	120	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	197	0	0	0	0	0	0	317
e1ae9ff440bdb971c49d59c15067c1c3	25	187	0	0	0	0	27	78	0	0	0	0	0	0	0	0	0	0	0	0	0	25	187	0	0	0	0	27	78	0	0	0	317
7e47800af8a1030587f295cc05751478	0	0	0	0	0	0	0	47	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	269	0	316
ac11635625b2965e6d5183060b61c253	0	152	0	0	0	73	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	73	89	0	0	0	0	314
7cad674a18071ccc133328368b10ab5a	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	313
705c04139fe3bc2c0a2401899f2c3a76	12	12	0	55	0	165	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	55	0	165	68	0	0	0	0	312
aa34b0f27b4574da3a53a258b69cca60	86	170	0	0	16	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	170	0	0	16	0	39	0	0	0	0	311
8371744301153b29e97419fe4fd53701	12	43	19	12	20	17	71	116	0	0	0	0	0	0	0	0	0	0	0	0	0	12	43	19	12	20	17	71	116	0	0	0	310
cf5c20a541a70a87cfaba7eedd940b49	84	165	18	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	84	165	18	0	0	0	0	43	0	0	0	310
4f535f4458a892b245916e8ce6be9092	15	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	294	0	0	0	0	0	0	309
fb2e7d420e328eeae15daf3c3719dd29	0	42	0	15	2	11	13	38	0	187	0	0	0	0	0	0	0	0	0	0	0	0	42	0	15	2	11	13	38	0	187	0	308
595f4d02afe2fa9e0be259530b8d3c97	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	307
3e3d2699608346aca1b85cd6550462d8	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	305
c72197c3bf86a046062bc6c4bd6e2f91	9	23	0	84	0	146	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	23	0	84	0	146	42	0	0	0	0	304
0bc6aabfae9be44b3baaf70ba2e8bdc5	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	304
98bba3a9a3f0d2a2ffc04ffccfea4e1d	10	24	0	12	25	186	18	28	0	0	0	0	0	0	0	0	0	0	0	0	0	10	24	0	12	25	186	18	28	0	0	0	303
90ebca9543cfd228363e931634f91dad	38	0	0	0	0	0	0	47	0	218	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	47	0	218	0	303
ded28df4a9448bddaa947f7eed67fcdf	121	125	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	125	56	0	0	0	0	0	0	0	0	302
ed5e8932c9c536481c16657d1768ec96	55	54	49	41	21	35	35	12	0	0	0	0	0	0	0	0	0	0	0	0	0	55	54	49	41	21	35	35	12	0	0	0	302
b94d8cb25f71699281c954da53ae4527	17	4	0	32	0	139	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	32	0	139	109	0	0	0	0	301
8acfe02fadf7d9c0342501626f55b50b	0	0	0	0	13	0	0	29	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	29	0	258	0	300
769c24d24e0dfa50ece18f8fca43d495	0	59	0	120	0	56	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	120	0	56	0	64	0	0	0	299
67f43e8a1fb0edf4b238478e10323909	18	45	37	0	40	17	95	25	0	21	0	0	0	0	0	0	0	0	0	0	0	18	45	37	0	40	17	95	25	0	21	0	298
1d11af50ce616d5b78b105990b5c857e	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	297
691b0914aa4af2cce05291a1225adb7f	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	297
19de8c3670315bc7d99e994122ae200c	16	51	57	15	25	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	51	57	15	25	0	132	0	0	0	0	296
0384f4cface9dc6c7ce58618b4c73b56	28	0	0	0	251	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	251	17	0	0	0	0	0	296
d4d3a5b8e98d360c823f31e1b3d218cf	0	0	265	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	30	0	0	0	0	0	0	295
e57bdf58616ac65998745bcc0d81126d	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	294
f6216763c8f1c35119b76f773288081d	82	0	0	0	0	0	0	105	0	107	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	105	0	107	0	294
953f50729b064d5b68e94f1652d46879	0	101	0	35	19	0	65	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	35	19	0	65	73	0	0	0	293
57e18b5db91bff90fb5042a52812aa56	0	0	0	0	44	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	249	0	293
ac7ffa6c58e9c4e30596ffaf3959f104	19	80	0	18	94	32	16	33	0	0	0	0	0	0	0	0	0	0	0	0	0	19	80	0	18	94	32	16	33	0	0	0	292
31d74cce84512d505e42c192878d343f	0	119	60	19	75	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	60	19	75	0	18	0	0	0	0	291
0ea34827be236614217c5da10af7acf5	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	290
98392a3c260d0c6b62e8a7eebb02bf18	17	46	0	89	39	78	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	17	46	0	89	39	78	0	20	0	0	0	289
a2a088eec3f4355c3a45eb752a5c5c51	34	88	11	16	43	10	22	62	0	3	0	0	0	0	0	0	0	0	0	0	0	34	88	11	16	43	10	22	62	0	3	0	289
ca5b78080d76cb71b0d289d86d05cea0	53	64	0	40	0	23	95	13	0	0	0	0	0	0	0	0	0	0	0	0	0	53	64	0	40	0	23	95	13	0	0	0	288
2809d91d0fb3ccdcca727248e063bfb7	0	64	0	60	44	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	64	0	60	44	0	0	0	0	120	0	288
33c72cd2acaebf22428831002259b2b4	0	45	98	24	48	25	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	98	24	48	25	48	0	0	0	0	288
c870c39959912391b16fdc333086b5a9	37	71	0	58	7	73	22	19	0	0	0	0	0	0	0	0	0	0	0	0	0	37	71	0	58	7	73	22	19	0	0	0	287
0d07031fc00cfa37b5f04120869adb35	22	31	0	14	0	147	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	31	0	14	0	147	72	0	0	0	0	286
96d01f8953a190bb793e941cb8265813	127	50	0	33	0	0	19	56	0	0	0	0	0	0	0	0	0	0	0	0	0	127	50	0	33	0	0	19	56	0	0	0	285
f3db9ca70f003ee85a1e47cd2200cbb1	0	0	0	0	28	20	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	20	0	0	0	237	0	285
acfa40bc4e0405d32e4205f1bbfd0604	17	0	0	0	72	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	72	196	0	0	0	0	0	285
b480bb1eb3e7382309be1af4cda50691	13	9	109	0	40	21	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	9	109	0	40	21	92	0	0	0	0	284
00477ab6d91bc278b03a62feacbdf4b2	0	0	0	0	0	0	7	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	276	0	283
7131699b57df00ed2cf36c5fe031eb49	26	0	37	0	183	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	37	0	183	36	0	0	0	0	0	282
086e98a88a7e8661b83fd1ad2d5efab8	0	87	24	11	85	56	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	24	11	85	56	19	0	0	0	0	282
03c347a5051993f9e26fa25ed3a60f21	0	0	46	12	184	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	12	184	40	0	0	0	0	0	282
23795975b6ec0494b2da13585db59cac	31	79	0	38	3	54	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	79	0	38	3	54	75	0	0	0	0	280
5e74caa0503eb88953bb8ec5d94079c7	0	111	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	168	0	0	0	279
92d1b00cdc7e422fad3ababb408419c4	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	278
31e63c7d845c254ec911d79ab8547085	9	70	9	17	46	0	122	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	70	9	17	46	0	122	4	0	0	0	277
c7439a50340c1948c1d226f5aa7b55af	26	6	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	245	0	0	0	0	0	0	277
234f9fc4995ab72cdbf3e7017dce98ec	38	61	0	43	2	44	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	38	61	0	43	2	44	80	9	0	0	0	277
db67953acb22d1346ea9dacae747773b	7	20	0	9	0	12	6	63	0	159	0	0	0	0	0	0	0	0	0	0	0	7	20	0	9	0	12	6	63	0	159	0	276
e5b3deb89deca03a4eba3a3c70b9079e	0	151	38	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	38	0	87	0	0	0	0	0	0	276
a05de744c1f5bc76c1ded54037a88626	51	41	33	17	0	20	32	31	0	50	0	0	0	0	0	0	0	0	0	0	0	51	41	33	17	0	20	32	31	0	50	0	275
93b41baa205e374fbcb52000b586667b	4	174	2	2	0	4	20	29	0	40	0	0	0	0	0	0	0	0	0	0	0	4	174	2	2	0	4	20	29	0	40	0	275
1c9258fb506f72fb42a3a074e12fc0ef	0	0	38	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	235	0	0	0	0	0	0	273
3be596843d97331977930531bb1316e1	30	0	36	36	0	0	97	74	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	36	36	0	0	97	74	0	0	0	273
4303ea2d35abee1b0706857c2d24263d	24	47	33	0	33	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	47	33	0	33	0	135	0	0	0	0	272
